MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,LandSlope,Condition1,BldgType,OverallQual,OverallCond,YearBuilt,CentralAir,GarageArea,PoolArea,YrSold,SaleType,SalePrice
60,6.0,80.0,9828,2.0,2.0,1.0,1.0,3.0,1.0,8,5,1995,1.0,466,0,2009,2.0,239500
60,6.0,57.0,8773,2.0,2.0,3.0,1.0,3.0,1.0,6,5,1997,1.0,460,0,2007,2.0,169000
30,8.0,60.0,6180,2.0,1.0,1.0,1.0,3.0,1.0,6,5,1926,0.0,180,0,2007,2.0,102000
50,6.0,80.0,9600,2.0,1.0,1.0,1.0,3.0,1.0,6,5,1950,1.0,288,0,2008,2.0,119000
50,6.0,54.0,6342,2.0,1.0,1.0,1.0,2.0,1.0,5,8,1875,0.0,0,0,2010,2.0,94000
30,6.0,98.0,8731,2.0,2.0,1.0,1.0,3.0,1.0,5,5,1920,1.0,495,0,2007,2.0,144000
20,6.0,60.0,7350,2.0,1.0,1.0,1.0,3.0,1.0,5,7,1951,1.0,840,0,2008,4.0,139000
60,6.0,77.0,9965,2.0,1.0,1.0,1.0,3.0,1.0,8,5,2006,1.0,1052,0,2007,3.0,424870
190,6.0,60.0,12180,2.0,1.0,1.0,1.0,3.0,2.0,4,4,1941,0.0,280,0,2010,2.0,80000
50,8.0,52.0,6240,2.0,1.0,1.0,1.0,3.0,1.0,5,6,1928,1.0,225,0,2006,2.0,149000
70,6.0,75.0,12000,2.0,1.0,2.0,1.0,3.0,1.0,7,7,1941,1.0,234,0,2009,2.0,174500
70,8.0,50.0,9000,2.0,1.0,1.0,1.0,1.0,1.0,7,9,1920,1.0,324,0,2009,2.0,143000
20,6.0,57.0,8280,2.0,2.0,1.0,1.0,3.0,1.0,6,5,1950,1.0,306,0,2007,2.0,124000
20,6.0,134.0,17755,2.0,1.0,1.0,1.0,3.0,1.0,5,4,1959,1.0,528,0,2006,2.0,149900
20,6.0,90.0,14115,2.0,2.0,1.0,1.0,3.0,1.0,6,7,1956,1.0,470,0,2006,2.0,230000
20,6.0,90.0,10768,2.0,2.0,1.0,1.0,3.0,1.0,5,8,1976,1.0,528,0,2007,2.0,218000
80,6.0,85.0,9350,2.0,1.0,1.0,1.0,3.0,1.0,5,8,1965,1.0,502,0,2008,2.0,179900
20,6.0,92.0,11932,2.0,1.0,1.0,1.0,2.0,1.0,8,5,2007,1.0,830,0,2008,7.0,235128
60,6.0,76.0,9120,2.0,1.0,1.0,1.0,3.0,1.0,6,6,1974,1.0,540,0,2008,2.0,185000
20,6.0,109.0,8724,2.0,1.0,1.0,1.0,3.0,1.0,5,5,1968,1.0,450,0,2007,2.0,129000
90,6.0,60.0,12900,2.0,1.0,1.0,1.0,2.0,3.0,4,4,1969,1.0,400,0,2008,2.0,108959
20,6.0,79.0,9541,2.0,2.0,1.0,1.0,3.0,1.0,7,5,2009,1.0,644,0,2009,3.0,233170
20,6.0,64.0,10475,2.0,2.0,1.0,1.0,3.0,1.0,8,5,2008,1.0,776,0,2010,2.0,245350
60,6.0,58.0,10852,2.0,2.0,1.0,1.0,5.0,1.0,6,5,2000,1.0,472,0,2006,2.0,173000
70,6.0,120.0,13728,2.0,1.0,1.0,1.0,3.0,1.0,6,7,1935,1.0,540,0,2008,2.0,235000
60,6.0,118.0,35760,2.0,2.0,1.0,1.0,3.0,1.0,10,5,1995,1.0,807,0,2006,2.0,625000
80,6.0,76.0,9880,2.0,1.0,1.0,1.0,3.0,1.0,6,6,1977,1.0,358,576,2008,2.0,171000
20,6.0,76.0,9120,2.0,1.0,1.0,1.0,3.0,1.0,6,6,1958,1.0,433,0,2008,2.0,163000
160,3.0,35.0,4017,2.0,2.0,1.0,1.0,3.0,4.0,7,5,2006,1.0,625,0,2008,2.0,171900
50,6.0,138.0,18030,2.0,2.0,2.0,1.0,3.0,1.0,5,6,1946,1.0,0,0,2007,2.0,200500
70,6.0,80.0,16560,2.0,2.0,1.0,1.0,3.0,1.0,6,8,1932,1.0,360,0,2006,2.0,239000
50,6.0,85.0,10678,2.0,1.0,1.0,1.0,3.0,1.0,8,5,1992,1.0,541,0,2007,2.0,285000
20,6.0,37.0,6951,2.0,2.0,1.0,1.0,3.0,1.0,5,5,1984,1.0,264,0,2008,2.0,119500
50,6.0,54.0,7681,2.0,2.0,1.0,1.0,3.0,1.0,5,6,1921,1.0,186,0,2009,2.0,154900
20,6.0,77.0,8335,2.0,1.0,1.0,1.0,3.0,1.0,5,5,1954,1.0,0,0,2006,2.0,93000
120,8.0,64.0,5587,2.0,2.0,3.0,2.0,3.0,4.0,8,5,2008,1.0,482,0,2008,3.0,392500
60,6.0,160.0,15623,2.0,2.0,1.0,1.0,3.0,1.0,10,5,1996,1.0,813,555,2007,2.0,745000
30,6.0,60.0,10800,2.0,1.0,1.0,1.0,3.0,1.0,5,6,1920,1.0,720,0,2006,2.0,120000
20,6.0,50.0,35133,1.0,1.0,1.0,2.0,3.0,1.0,5,4,1963,1.0,995,0,2007,2.0,186700
50,6.0,60.0,9738,2.0,1.0,1.0,1.0,3.0,1.0,5,7,1924,1.0,392,0,2006,2.0,104900
190,6.0,107.0,10615,2.0,2.0,2.0,2.0,1.0,2.0,3,5,1900,1.0,420,0,2009,2.0,95000
20,6.0,89.0,12461,2.0,1.0,1.0,1.0,3.0,1.0,8,5,1994,1.0,757,0,2006,2.0,262000
60,6.0,68.0,8935,2.0,2.0,1.0,1.0,3.0,1.0,7,5,2002,1.0,493,0,2009,2.0,195000
60,6.0,60.0,7500,2.0,1.0,1.0,1.0,3.0,1.0,7,5,1999,1.0,442,0,2010,2.0,189000
50,8.0,60.0,9600,2.0,1.0,1.0,1.0,3.0,1.0,5,8,1925,1.0,250,0,2007,2.0,125000
60,6.0,80.0,9364,2.0,1.0,1.0,1.0,3.0,1.0,6,7,1969,1.0,299,0,2010,2.0,158000
60,6.0,51.0,8029,2.0,2.0,1.0,1.0,3.0,1.0,6,5,2005,1.0,400,0,2008,2.0,176000
60,6.0,58.0,14054,2.0,2.0,1.0,1.0,3.0,1.0,7,5,2006,1.0,660,0,2006,3.0,219210
75,8.0,65.0,8850,2.0,2.0,2.0,1.0,3.0,1.0,7,6,1916,1.0,225,0,2006,5.0,144000
20,6.0,70.0,9100,2.0,1.0,1.0,1.0,3.0,1.0,7,5,2001,1.0,573,0,2009,2.0,178000
20,6.0,75.0,11235,2.0,1.0,1.0,1.0,3.0,1.0,4,5,1963,1.0,459,0,2006,2.0,148000
20,6.0,71.0,9353,2.0,1.0,1.0,1.0,3.0,1.0,4,5,1970,1.0,280,0,2006,8.0,116050
60,6.0,80.0,10400,2.0,1.0,1.0,1.0,3.0,1.0,7,5,1998,1.0,546,0,2009,2.0,197900
50,8.0,50.0,6000,2.0,1.0,1.0,1.0,3.0,1.0,5,8,1925,1.0,216,0,2009,2.0,117000
20,6.0,75.0,9750,2.0,1.0,1.0,1.0,3.0,1.0,7,5,2000,1.0,451,0,2009,2.0,213000
20,6.0,78.0,10140,2.0,1.0,1.0,1.0,3.0,1.0,5,6,1975,1.0,495,0,2006,2.0,153500
20,6.0,90.0,14684,2.0,2.0,1.0,1.0,3.0,1.0,7,7,1990,1.0,701,0,2009,2.0,271900
20,6.0,70.0,9135,2.0,1.0,1.0,1.0,3.0,1.0,6,5,2003,1.0,544,0,2006,2.0,200000
20,6.0,70.0,7763,2.0,1.0,1.0,1.0,3.0,1.0,5,7,1962,1.0,506,0,2008,2.0,140000
20,6.0,85.0,10182,2.0,2.0,1.0,1.0,4.0,1.0,8,5,2006,1.0,500,0,2006,3.0,290000
60,6.0,70.0,11218,2.0,1.0,1.0,1.0,3.0,1.0,6,5,1992,1.0,462,0,2010,2.0,189000
50,6.0,152.0,12134,2.0,2.0,2.0,2.0,3.0,1.0,8,7,1988,1.0,492,0,2010,2.0,164000
30,6.0,50.0,9340,2.0,1.0,1.0,1.0,3.0,1.0,4,6,1941,1.0,234,0,2009,2.0,113000
85,6.0,69.0,10205,2.0,2.0,1.0,1.0,3.0,1.0,5,5,1962,1.0,300,0,2006,2.0,134500
20,6.0,99.0,7094,2.0,2.0,1.0,1.0,3.0,1.0,5,5,1966,1.0,384,0,2007,2.0,125000
90,8.0,68.0,8930,2.0,1.0,1.0,1.0,9.0,3.0,6,5,1978,1.0,539,0,2010,2.0,112000
20,3.0,72.0,8640,2.0,1.0,1.0,1.0,3.0,1.0,8,5,2009,1.0,552,0,2009,3.0,229456
50,8.0,52.0,6240,2.0,1.0,1.0,1.0,3.0,1.0,4,5,1947,0.0,0,0,2006,2.0,80500
20,6.0,66.0,7800,2.0,2.0,1.0,1.0,3.0,1.0,5,5,1964,1.0,288,0,2006,2.0,115000
20,6.0,55.0,8250,2.0,1.0,1.0,1.0,2.0,1.0,5,5,1968,1.0,322,0,2008,2.0,134000
50,6.0,78.0,10496,2.0,1.0,1.0,1.0,1.0,1.0,6,6,1949,1.0,315,0,2007,2.0,143000
20,6.0,89.0,10680,2.0,1.0,1.0,1.0,3.0,1.0,5,3,1951,0.0,528,0,2006,2.0,137900
60,6.0,60.0,15384,2.0,2.0,1.0,1.0,5.0,1.0,7,5,2004,1.0,388,0,2008,2.0,184000
80,6.0,65.0,10482,2.0,1.0,1.0,1.0,3.0,1.0,6,8,1958,1.0,264,0,2007,2.0,145000
60,6.0,86.0,14598,2.0,2.0,1.0,1.0,2.0,1.0,6,5,2007,1.0,668,0,2008,2.0,214000
20,6.0,72.0,8872,2.0,1.0,1.0,1.0,3.0,1.0,5,8,1965,1.0,576,0,2008,2.0,147000
120,6.0,65.0,8769,2.0,1.0,1.0,1.0,3.0,4.0,9,5,2008,1.0,1052,0,2008,3.0,367294
80,6.0,70.0,7910,2.0,1.0,1.0,1.0,3.0,1.0,5,5,1960,1.0,404,0,2008,2.0,127000
90,6.0,70.0,7728,2.0,1.0,1.0,1.0,3.0,3.0,5,6,1962,1.0,540,0,2006,2.0,132500
90,6.0,70.0,9842,2.0,1.0,1.0,1.0,3.0,3.0,4,5,1962,1.0,462,0,2007,2.0,101800
70,5.0,55.0,8525,2.0,1.0,2.0,1.0,3.0,1.0,5,6,1911,0.0,0,0,2008,2.0,130000
70,6.0,96.0,13132,2.0,1.0,1.0,1.0,3.0,1.0,5,5,1914,1.0,180,0,2006,2.0,138887
60,6.0,41.0,12393,2.0,3.0,1.0,1.0,3.0,1.0,7,5,2004,1.0,434,0,2006,2.0,195000
20,6.0,63.0,13072,2.0,1.0,1.0,1.0,9.0,1.0,6,5,2005,1.0,484,0,2006,2.0,142500
20,6.0,64.0,9037,2.0,2.0,3.0,1.0,3.0,1.0,8,5,2006,1.0,472,0,2007,2.0,265900
60,6.0,65.0,8158,2.0,1.0,1.0,1.0,3.0,1.0,7,5,2003,1.0,543,0,2008,2.0,224900
20,6.0,83.0,9849,2.0,1.0,1.0,1.0,3.0,1.0,7,6,2007,1.0,954,0,2007,3.0,248328
85,6.0,85.0,10625,2.0,1.0,1.0,1.0,3.0,1.0,7,6,1974,1.0,528,0,2010,2.0,170000
20,6.0,107.0,13891,2.0,1.0,1.0,1.0,3.0,1.0,10,5,2006,1.0,850,0,2006,3.0,465000
80,6.0,78.0,12090,2.0,1.0,1.0,1.0,3.0,1.0,6,7,1984,1.0,477,0,2007,2.0,178000
60,3.0,65.0,8125,2.0,1.0,1.0,1.0,3.0,1.0,7,5,2005,1.0,615,0,2006,3.0,186500
75,8.0,60.0,9600,2.0,1.0,1.0,1.0,3.0,1.0,6,5,1917,0.0,396,0,2008,2.0,129500
20,6.0,60.0,7200,2.0,1.0,1.0,1.0,3.0,1.0,5,7,1950,1.0,276,0,2007,2.0,119000
20,6.0,93.0,11160,2.0,1.0,1.0,1.0,3.0,1.0,7,5,1968,1.0,522,0,2010,2.0,244000
20,6.0,62.0,9858,2.0,1.0,1.0,1.0,3.0,1.0,5,6,1968,1.0,288,0,2009,2.0,130000
60,6.0,60.0,6931,2.0,1.0,1.0,1.0,3.0,1.0,7,5,2003,1.0,397,0,2008,2.0,165400
50,8.0,52.0,6240,2.0,1.0,1.0,1.0,3.0,1.0,6,6,1931,1.0,560,0,2007,2.0,127500
20,6.0,91.0,14303,2.0,2.0,1.0,1.0,3.0,1.0,8,5,1994,1.0,691,0,2008,2.0,301500
30,6.0,56.0,4060,2.0,1.0,1.0,1.0,2.0,1.0,5,8,1922,1.0,0,0,2009,2.0,99900
80,6.0,59.0,9587,2.0,2.0,1.0,1.0,3.0,1.0,7,5,2005,1.0,400,0,2008,2.0,190000
20,6.0,65.0,9750,2.0,1.0,1.0,1.0,3.0,1.0,6,8,1969,1.0,460,0,2008,2.0,151000
20,6.0,80.0,9600,2.0,1.0,1.0,1.0,3.0,1.0,5,6,1956,1.0,338,0,2009,2.0,128900
70,6.0,60.0,13515,2.0,1.0,1.0,1.0,3.0,1.0,6,6,1919,1.0,520,0,2007,2.0,180500
120,5.0,34.0,4060,2.0,1.0,1.0,1.0,3.0,4.0,6,5,1998,1.0,511,0,2008,4.0,181000
160,3.0,35.0,3735,2.0,1.0,1.0,1.0,3.0,4.0,7,5,1999,1.0,506,0,2006,2.0,183900
190,8.0,60.0,10120,2.0,2.0,2.0,1.0,2.0,2.0,7,4,1910,0.0,308,0,2007,2.0,122000
20,6.0,89.0,13214,2.0,2.0,3.0,1.0,3.0,1.0,9,5,2008,1.0,746,0,2010,2.0,378500
50,6.0,78.0,11344,2.0,1.0,1.0,1.0,2.0,1.0,5,5,1958,1.0,315,0,2007,2.0,144000
80,6.0,124.0,11512,2.0,2.0,1.0,1.0,3.0,1.0,6,7,1959,1.0,312,0,2008,2.0,177000
50,6.0,53.0,5362,2.0,1.0,1.0,1.0,3.0,1.0,5,6,1910,1.0,552,0,2007,2.0,139000
90,6.0,95.0,11345,2.0,1.0,1.0,1.0,2.0,3.0,5,5,1948,1.0,400,0,2007,2.0,137000
60,6.0,75.0,9473,2.0,1.0,1.0,1.0,3.0,1.0,8,5,2002,1.0,577,0,2008,2.0,237000
20,6.0,67.0,9808,2.0,2.0,1.0,1.0,3.0,1.0,7,5,2002,1.0,544,0,2009,2.0,227000
20,6.0,50.0,8049,2.0,2.0,1.0,1.0,3.0,1.0,7,5,1990,1.0,484,0,2006,2.0,180000
20,6.0,61.0,8800,2.0,2.0,1.0,1.0,3.0,1.0,5,7,1977,1.0,484,0,2009,2.0,150500
90,6.0,94.0,9400,2.0,1.0,4.0,1.0,3.0,3.0,6,5,1971,1.0,0,0,2010,2.0,139000
50,6.0,50.0,9638,2.0,1.0,1.0,1.0,2.0,1.0,6,7,1919,1.0,336,0,2010,2.0,169000
50,8.0,50.0,6000,2.0,1.0,1.0,1.0,3.0,1.0,6,6,1939,1.0,280,0,2009,2.0,132500
120,6.0,40.0,5664,2.0,2.0,1.0,1.0,3.0,4.0,8,5,2000,1.0,499,0,2009,2.0,278000
60,6.0,86.0,11065,2.0,2.0,1.0,1.0,3.0,1.0,8,5,2006,1.0,753,0,2006,3.0,281000
70,8.0,60.0,6600,2.0,1.0,1.0,1.0,3.0,1.0,5,4,1892,0.0,432,0,2009,2.0,107500
60,6.0,78.0,10140,2.0,1.0,1.0,1.0,3.0,1.0,7,5,1976,1.0,528,0,2006,2.0,162900
20,6.0,60.0,8172,2.0,1.0,1.0,1.0,3.0,1.0,5,7,1955,1.0,572,0,2006,2.0,115000
20,6.0,70.0,8400,2.0,1.0,1.0,1.0,2.0,1.0,5,5,1968,1.0,288,0,2006,2.0,138500
20,6.0,80.0,8700,2.0,1.0,1.0,1.0,3.0,1.0,5,6,1963,1.0,525,0,2008,2.0,155000
180,8.0,35.0,3675,2.0,1.0,1.0,1.0,3.0,4.0,6,5,2005,1.0,525,0,2006,3.0,140000
60,6.0,313.0,63887,2.0,4.0,2.0,1.0,2.0,1.0,10,5,2008,1.0,1418,480,2008,3.0,160000
20,6.0,75.0,7500,2.0,1.0,1.0,1.0,3.0,1.0,5,7,1959,1.0,305,0,2010,2.0,154000
60,6.0,92.0,10120,2.0,1.0,1.0,1.0,3.0,1.0,8,5,1994,1.0,844,0,2006,2.0,290000
20,6.0,73.0,8688,2.0,1.0,1.0,1.0,3.0,1.0,7,5,2005,1.0,834,0,2006,2.0,232000
160,8.0,32.0,3363,2.0,1.0,1.0,1.0,3.0,4.0,7,5,2004,1.0,380,0,2006,2.0,130000
20,6.0,108.0,13173,2.0,2.0,1.0,1.0,3.0,1.0,9,5,2006,1.0,840,0,2009,2.0,325000
120,6.0,48.0,6955,2.0,2.0,1.0,1.0,3.0,4.0,7,5,2005,1.0,474,0,2006,3.0,202500
20,6.0,60.0,8072,2.0,1.0,1.0,1.0,3.0,1.0,5,5,1994,1.0,480,0,2009,2.0,138000
20,8.0,100.0,12000,2.0,1.0,1.0,1.0,3.0,1.0,5,7,1948,1.0,528,0,2008,2.0,147000
20,6.0,100.0,17500,2.0,1.0,1.0,1.0,7.0,1.0,7,8,1959,1.0,567,0,2010,2.0,335000
20,6.0,68.0,8814,2.0,1.0,1.0,1.0,3.0,1.0,7,5,2005,1.0,508,0,2007,3.0,203000
60,6.0,108.0,14774,2.0,2.0,1.0,1.0,3.0,1.0,9,5,1999,1.0,779,0,2010,2.0,333168
20,6.0,60.0,8190,2.0,1.0,1.0,1.0,3.0,1.0,4,6,1954,1.0,280,0,2007,2.0,119000
60,6.0,85.0,11075,2.0,1.0,1.0,1.0,3.0,1.0,6,5,1969,1.0,576,0,2008,2.0,206900
20,6.0,61.0,10226,2.0,2.0,1.0,1.0,3.0,1.0,8,5,2008,1.0,860,0,2009,2.0,295493
120,3.0,47.0,4230,2.0,1.0,1.0,1.0,3.0,4.0,7,5,2006,1.0,466,0,2007,3.0,208900
20,6.0,75.0,10215,2.0,1.0,2.0,1.0,3.0,1.0,4,5,1954,1.0,248,0,2007,2.0,111000
20,6.0,70.0,8400,2.0,1.0,1.0,1.0,3.0,1.0,6,3,1957,1.0,442,0,2009,2.0,156500
60,6.0,107.0,10186,2.0,2.0,1.0,1.0,3.0,1.0,7,5,1992,1.0,564,0,2010,2.0,190000
30,6.0,50.0,5330,2.0,1.0,3.0,1.0,3.0,1.0,4,7,1940,1.0,0,0,2009,2.0,82500
20,6.0,75.0,9986,2.0,1.0,1.0,1.0,3.0,1.0,8,5,2006,1.0,895,0,2007,3.0,147000
30,8.0,40.0,3636,2.0,1.0,1.0,1.0,3.0,1.0,4,4,1922,0.0,0,0,2008,2.0,55000
30,5.0,70.0,4270,2.0,1.0,2.0,2.0,3.0,1.0,3,6,1931,1.0,0,0,2007,2.0,79000
20,6.0,60.0,6600,2.0,1.0,1.0,1.0,3.0,1.0,5,9,1982,1.0,264,0,2008,2.0,130500
50,8.0,60.0,10440,2.0,1.0,1.0,1.0,3.0,1.0,6,7,1920,1.0,520,0,2008,2.0,256000
60,6.0,63.0,9084,2.0,2.0,1.0,1.0,3.0,1.0,7,5,1998,1.0,462,0,2006,2.0,176500
20,6.0,85.0,10000,2.0,1.0,1.0,1.0,3.0,1.0,8,5,2006,1.0,825,0,2007,2.0,227000
80,6.0,55.0,10780,2.0,2.0,1.0,1.0,3.0,1.0,5,5,1976,1.0,576,0,2006,2.0,132500
20,6.0,67.0,8877,2.0,1.0,1.0,2.0,3.0,1.0,4,6,1938,1.0,288,0,2009,2.0,100000
50,8.0,60.0,7200,2.0,1.0,1.0,1.0,3.0,1.0,5,6,1938,1.0,297,0,2006,2.0,125500
160,8.0,24.0,2368,2.0,1.0,1.0,1.0,3.0,4.0,5,6,1970,1.0,440,0,2009,2.0,125000
20,6.0,80.0,9650,2.0,1.0,1.0,1.0,3.0,1.0,6,5,1977,1.0,630,0,2009,2.0,167900
90,6.0,87.0,9246,2.0,2.0,1.0,1.0,2.0,3.0,5,5,1973,1.0,506,0,2008,2.0,135000
30,8.0,153.0,4118,2.0,2.0,2.0,2.0,2.0,1.0,4,4,1941,0.0,0,0,2006,2.0,52500
60,6.0,95.0,13450,2.0,2.0,1.0,1.0,3.0,1.0,7,5,2002,1.0,492,0,2006,2.0,200000
20,6.0,120.0,9560,2.0,2.0,1.0,1.0,3.0,1.0,5,7,1972,1.0,288,0,2006,2.0,128500
20,6.0,70.0,8294,2.0,1.0,1.0,1.0,3.0,1.0,4,5,1971,1.0,480,0,2007,2.0,123000
20,6.0,66.0,13695,2.0,1.0,1.0,1.0,9.0,1.0,6,5,2003,1.0,576,0,2008,2.0,155000
50,6.0,57.0,7558,2.0,1.0,2.0,1.0,3.0,1.0,6,6,1928,1.0,342,0,2009,2.0,177000
60,6.0,85.0,11103,2.0,2.0,1.0,1.0,3.0,1.0,7,5,2006,1.0,440,0,2007,3.0,155835
30,8.0,50.0,6000,2.0,1.0,1.0,1.0,3.0,1.0,4,4,1920,1.0,308,0,2007,2.0,108500
20,6.0,93.0,15306,2.0,2.0,3.0,1.0,3.0,1.0,8,5,2006,1.0,712,0,2007,3.0,283463
70,8.0,50.0,5250,2.0,1.0,1.0,1.0,3.0,1.0,8,5,1872,0.0,0,0,2008,2.0,122000
90,6.0,91.0,11643,2.0,1.0,1.0,1.0,1.0,3.0,5,5,1969,1.0,968,0,2009,2.0,200000
60,6.0,70.0,9247,2.0,2.0,1.0,1.0,3.0,1.0,6,6,1962,1.0,490,0,2008,2.0,171000
50,8.0,50.0,6000,2.0,1.0,1.0,1.0,3.0,1.0,6,9,1937,1.0,624,0,2009,2.0,134900
50,6.0,56.0,14720,2.0,2.0,1.0,1.0,3.0,1.0,8,5,1995,1.0,666,0,2010,2.0,410000
80,6.0,102.0,10192,2.0,2.0,1.0,1.0,3.0,1.0,7,6,1968,1.0,487,0,2006,2.0,170000
20,6.0,129.0,16737,2.0,1.0,1.0,1.0,3.0,1.0,9,5,2004,1.0,770,0,2006,2.0,315000
70,6.0,51.0,9842,2.0,1.0,1.0,1.0,2.0,1.0,5,6,1921,1.0,621,0,2008,2.0,189000
20,6.0,124.0,16158,2.0,2.0,4.0,2.0,3.0,1.0,7,5,2005,1.0,430,0,2009,2.0,260000
60,6.0,73.0,8499,2.0,2.0,1.0,1.0,3.0,1.0,6,5,2006,1.0,432,0,2007,3.0,156932
160,3.0,30.0,3180,2.0,1.0,1.0,1.0,3.0,4.0,7,5,2005,1.0,480,0,2006,2.0,144152
60,6.0,68.0,9179,2.0,2.0,1.0,1.0,3.0,1.0,7,5,1999,1.0,588,0,2008,2.0,193000
160,8.0,41.0,2665,2.0,1.0,1.0,1.0,3.0,4.0,5,6,1977,1.0,336,0,2006,2.0,127000
20,6.0,48.0,10635,2.0,3.0,1.0,1.0,3.0,1.0,8,5,2003,1.0,502,0,2010,2.0,232000
50,6.0,90.0,5400,2.0,1.0,1.0,1.0,1.0,1.0,4,6,1920,1.0,338,0,2009,2.0,105000
80,6.0,80.0,9600,2.0,1.0,1.0,1.0,3.0,1.0,6,6,1955,1.0,377,0,2008,2.0,165500
60,6.0,75.0,9750,2.0,1.0,1.0,1.0,3.0,1.0,7,6,1998,1.0,583,0,2006,2.0,274300
60,3.0,85.0,10625,2.0,1.0,1.0,1.0,3.0,1.0,7,5,2005,1.0,936,0,2008,2.0,250000
20,6.0,89.0,10991,2.0,2.0,3.0,1.0,3.0,1.0,8,5,2007,1.0,722,0,2007,3.0,239000
30,6.0,52.0,6292,2.0,1.0,2.0,1.0,3.0,1.0,6,5,1930,0.0,160,0,2008,2.0,91000
50,6.0,60.0,10998,2.0,1.0,1.0,1.0,3.0,1.0,5,5,1941,1.0,660,0,2009,2.0,117000
80,6.0,73.0,9735,2.0,1.0,1.0,1.0,3.0,1.0,5,5,2006,1.0,400,0,2008,2.0,167500
30,6.0,45.0,8212,2.0,1.0,1.0,1.0,3.0,1.0,3,3,1914,0.0,200,0,2010,2.0,58500
70,8.0,60.0,7200,2.0,1.0,1.0,1.0,3.0,1.0,7,7,1920,1.0,576,0,2006,2.0,157000
50,6.0,60.0,9060,2.0,1.0,1.0,1.0,3.0,1.0,6,5,1939,1.0,280,0,2009,2.0,105000
50,8.0,40.0,5436,2.0,1.0,1.0,1.0,3.0,1.0,4,8,1922,1.0,240,0,2010,2.0,125500
60,6.0,80.0,16692,2.0,2.0,1.0,1.0,5.0,1.0,7,5,1978,1.0,564,519,2006,2.0,250000
50,8.0,60.0,8520,2.0,1.0,1.0,1.0,1.0,1.0,6,7,1916,0.0,216,0,2007,1.0,136000
20,6.0,42.0,14892,2.0,2.0,3.0,1.0,3.0,1.0,9,5,2006,1.0,758,0,2009,2.0,377500
50,8.0,60.0,6000,2.0,1.0,1.0,1.0,3.0,1.0,6,6,1941,1.0,440,0,2007,2.0,131000
20,6.0,70.0,9100,2.0,1.0,1.0,1.0,3.0,1.0,7,5,2000,1.0,541,0,2006,2.0,235000
90,6.0,65.0,8944,2.0,1.0,1.0,1.0,3.0,3.0,5,5,1967,1.0,792,0,2009,2.0,124000
85,6.0,68.0,7838,2.0,1.0,1.0,1.0,3.0,1.0,5,5,1967,1.0,288,0,2006,2.0,123000
190,8.0,60.0,10800,2.0,1.0,1.0,1.0,3.0,2.0,6,7,1905,0.0,672,0,2008,2.0,163000
120,6.0,53.0,4045,2.0,1.0,1.0,1.0,3.0,4.0,7,5,2006,1.0,648,0,2006,3.0,246578
60,6.0,88.0,12665,2.0,2.0,1.0,1.0,3.0,1.0,8,5,2005,1.0,642,0,2007,2.0,281213
70,8.0,51.0,6120,2.0,1.0,1.0,1.0,3.0,1.0,5,8,1920,1.0,180,0,2007,2.0,137500
50,6.0,60.0,7200,2.0,1.0,1.0,1.0,3.0,1.0,5,4,1950,1.0,240,0,2009,2.0,138000
50,6.0,51.0,6171,2.0,1.0,1.0,1.0,3.0,1.0,6,6,1925,1.0,216,0,2009,2.0,137450
50,8.0,50.0,6000,2.0,1.0,1.0,1.0,3.0,1.0,6,7,1929,1.0,208,0,2008,2.0,120000
60,6.0,62.0,7415,2.0,2.0,1.0,1.0,3.0,1.0,6,5,2004,1.0,398,0,2008,2.0,193000
20,6.0,64.0,6762,2.0,1.0,1.0,1.0,3.0,1.0,7,5,2006,1.0,662,0,2006,3.0,193879
20,6.0,49.0,15256,2.0,2.0,1.0,1.0,5.0,1.0,8,5,2007,1.0,754,0,2007,2.0,282922
50,6.0,60.0,10410,2.0,1.0,1.0,1.0,1.0,1.0,3,4,1915,1.0,936,0,2006,2.0,105000
120,8.0,44.0,3842,2.0,2.0,3.0,2.0,3.0,4.0,8,5,2004,1.0,482,0,2008,2.0,275000
85,6.0,70.0,8445,2.0,1.0,1.0,1.0,3.0,1.0,5,7,1972,1.0,396,0,2009,2.0,133000
70,8.0,60.0,7740,2.0,1.0,1.0,1.0,3.0,1.0,4,7,1910,1.0,528,0,2010,2.0,125500
60,6.0,46.0,20544,2.0,2.0,1.0,1.0,3.0,1.0,7,6,1986,1.0,542,0,2008,2.0,215000
60,6.0,79.0,12420,2.0,1.0,1.0,1.0,3.0,1.0,7,5,2001,1.0,622,0,2009,2.0,230000
50,6.0,80.0,9600,2.0,1.0,1.0,1.0,3.0,1.0,6,8,1950,1.0,271,0,2009,2.0,140000
90,6.0,60.0,7200,2.0,1.0,1.0,1.0,3.0,3.0,4,5,1949,0.0,420,0,2009,2.0,90000
20,6.0,88.0,10994,2.0,2.0,1.0,1.0,3.0,1.0,8,5,2005,1.0,620,0,2009,4.0,257000
50,6.0,64.0,13053,2.0,1.0,2.0,1.0,3.0,1.0,6,7,1923,1.0,370,0,2008,2.0,207000
120,6.0,51.0,3635,2.0,1.0,1.0,1.0,3.0,4.0,7,5,2007,1.0,660,0,2009,2.0,175900
190,8.0,60.0,11340,2.0,1.0,1.0,1.0,3.0,2.0,4,6,1885,1.0,560,0,2010,2.0,122500
20,6.0,71.0,9204,2.0,1.0,1.0,1.0,3.0,1.0,5,5,1963,1.0,336,0,2008,4.0,124000
